"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"119084","323951","NULL","2","1001","NULL","NULL","36.3","1","NULL","NULL"
"119085","323964","NULL","2","1001","NULL","NULL","38.2","1","NULL","NULL"
"119086","323965","NULL","2","1001","NULL","NULL","35.9","1","NULL","NULL"
"119087","323973","NULL","2","1001","NULL","NULL","34.5","1","NULL","NULL"
"119088","323974","NULL","2","1001","NULL","NULL","33","1","NULL","NULL"
"119089","323989","NULL","2","1001","NULL","NULL","37","1","NULL","NULL"
"119090","323991","NULL","2","1001","NULL","NULL","36.6","1","NULL","NULL"
"119091","324006","NULL","2","1001","NULL","NULL","35.5","1","NULL","NULL"
"119092","324007","NULL","2","1001","NULL","NULL","35.8","1","NULL","NULL"
"119093","324013","NULL","2","1001","NULL","NULL","34.4","1","NULL","NULL"
"119094","324014","NULL","2","1001","NULL","NULL","36.9","1","NULL","NULL"
"119095","324022","NULL","2","1001","NULL","NULL","34.2","1","NULL","NULL"
"119096","324023","NULL","2","1001","NULL","NULL","36.4","1","NULL","NULL"
"119097","324038","1","2","1001","NULL","NULL","35.7","24","NULL","2011"
"119098","324040","NULL","1","1033","NULL","NULL","16.6","1","NULL","NULL"
"119099","324045","NULL","1","1033","NULL","NULL","19.2","1","NULL","NULL"
"119100","324054","NULL","1","1043","NULL","large sausage not a link","148","1","NULL","NULL"
"119101","324072","NULL","1","1033","NULL","NULL","24","1","NULL","NULL"
"119102","324092","NULL","1","1033","NULL","NULL","15.7","1","NULL","NULL"
"119103","324097","NULL","1","1033","NULL","NULL","17.9","1","NULL","NULL"
"119104","324114","NULL","1","1033","NULL","NULL","18","1","NULL","NULL"
"119105","324119","NULL","1","1033","NULL","NULL","19.2","1","NULL","NULL"
"119106","324143","NULL","1","1033","NULL","NULL","18.1","1","NULL","NULL"
"119107","324157","1","1","1033","NULL","NULL","18.6","8","NULL","2016"
"119108","324160","NULL","1","1043","NULL","NULL","15.4","1","NULL","NULL"
"119109","324161","NULL","1","1043","NULL","NULL","13.6","1","NULL","NULL"
"119110","324167","NULL","1","1043","NULL","NULL","11.2","1","NULL","NULL"
"119111","324171","NULL","1","1043","NULL","NULL","21","1","NULL","NULL"
"119112","324174","NULL","1","1043","NULL","NULL","38.6","1","NULL","NULL"
"119113","324178","NULL","1","1043","NULL","NULL","16.2","1","NULL","NULL"
"119114","324180","NULL","1","1043","NULL","NULL","19.5","1","NULL","NULL"
"119115","324196","NULL","1","1043","NULL","NULL","32.7","1","NULL","NULL"
"119116","324197","NULL","1","1043","NULL","NULL","23.6","1","NULL","NULL"
"119117","324215","NULL","1","1043","NULL","NULL","18.5","1","NULL","NULL"
"119118","324217","NULL","1","1043","NULL","NULL","19","1","NULL","NULL"
"119119","324234","NULL","1","1043","NULL","NULL","12.6","1","NULL","NULL"
"119120","324235","NULL","1","1043","NULL","NULL","24.9","1","NULL","NULL"
"119121","324255","NULL","1","1043","NULL","NULL","15.4","1","NULL","NULL"
"119122","324256","NULL","1","1043","NULL","NULL","13.6","1","NULL","NULL"
"119123","324261","NULL","1","1043","NULL","NULL","14.1","1","NULL","NULL"
"119124","324262","NULL","1","1043","NULL","NULL","23.5","1","NULL","NULL"
"119125","324280","NULL","1","1043","NULL","NULL","22.4","1","NULL","NULL"
"119126","324281","NULL","1","1043","NULL","NULL","28.2","1","NULL","NULL"
"119127","324298","NULL","1","1043","NULL","NULL","16.2","1","NULL","NULL"
"119128","324299","NULL","1","1043","NULL","NULL","23.5","1","NULL","NULL"
"119129","324317","1","1","1043","NULL","NULL","20.2","21","NULL","2012"
"119130","324319","NULL","1","9999","NULL","NULL","66.5","1","NULL","NULL"
"119131","324320","NULL","1","9999","NULL","NULL","45.6","1","NULL","NULL"
"119132","324328","NULL","1","9999","NULL","NULL","51.3","1","NULL","NULL"
"119133","324329","NULL","1","9999","NULL","NULL","68.4","1","NULL","NULL"
"119134","324333","NULL","1","9999","NULL","NULL","40.8","1","NULL","NULL"
"119135","324335","NULL","1","9999","NULL","NULL","44.8","1","NULL","NULL"
"119136","324341","NULL","1","9999","NULL","NULL","23","1","NULL","NULL"
"119137","324342","NULL","1","9999","NULL","NULL","43.2","1","NULL","NULL"
"119138","324353","NULL","1","9999","NULL","NULL","41.6","1","NULL","NULL"
"119139","324356","NULL","1","9999","NULL","NULL","22.7","1","NULL","NULL"
"119140","324360","NULL","1","9999","NULL","NULL","36","1","NULL","NULL"
"119141","324363","NULL","1","9999","NULL","NULL","26.1","1","NULL","NULL"
"119142","324368","NULL","1","9999","NULL","NULL","48.2","1","NULL","NULL"
"119143","324369","NULL","1","9999","NULL","NULL","55.1","1","NULL","NULL"
"119144","324385","NULL","1","9999","NULL","NULL","54.1","1","NULL","NULL"
"119145","324387","NULL","1","9999","NULL","NULL","58","1","NULL","NULL"
"119146","324403","NULL","1","9999","NULL","NULL","25.7","1","NULL","NULL"
"119147","324404","NULL","1","9999","NULL","NULL","27.2","1","NULL","NULL"
"119148","324415","NULL","1","9999","NULL","NULL","27.3","1","NULL","NULL"
"119149","324416","NULL","1","9999","NULL","NULL","33.1","1","NULL","NULL"
"119150","324422","NULL","1","9999","NULL","NULL","27.5","1","NULL","NULL"
"119151","324425","NULL","1","9999","NULL","NULL","34.4","1","NULL","NULL"
"119152","324441","NULL","1","9999","NULL","NULL","46.5","1","NULL","NULL"
"119153","324442","NULL","1","9999","NULL","NULL","49.9","1","NULL","NULL"
"119154","324448","NULL","1","9999","NULL","NULL","50.4","1","NULL","NULL"
"119155","324449","NULL","1","9999","NULL","NULL","48.8","1","NULL","NULL"
"119156","324453","NULL","1","9999","NULL","NULL","49.6","1","NULL","NULL"
"119157","324454","NULL","1","9999","NULL","NULL","55.8","1","NULL","NULL"
"119158","324460","NULL","1","9999","NULL","NULL","60.5","1","NULL","NULL"
"119159","324461","NULL","1","9999","NULL","NULL","33.3","1","NULL","NULL"
"119160","324473","NULL","1","9999","NULL","NULL","36","1","NULL","NULL"
"119161","324475","NULL","1","9999","NULL","NULL","48.3","1","NULL","NULL"
"119162","324487","NULL","1","9999","NULL","NULL","27.7","1","NULL","NULL"
"119163","324488","NULL","1","9999","NULL","NULL","43.9","1","NULL","NULL"
"119164","324503","NULL","1","1077","NULL","NULL","24.2","1","NULL","NULL"
"119165","324504","NULL","1","1077","NULL","NULL","34.2","1","NULL","NULL"
"119166","324509","NULL","1","1077","NULL","NULL","24.6","1","NULL","NULL"
"119167","324510","NULL","1","1077","NULL","NULL","18.7","1","NULL","NULL"
"119168","324517","NULL","1","9999","NULL","NULL","49.3","1","NULL","NULL"
"119169","324518","NULL","1","9999","NULL","NULL","42.7","1","NULL","NULL"
"119170","324530","NULL","1","1077","NULL","NULL","25.8","1","NULL","NULL"
"119171","324532","NULL","1","1077","NULL","NULL","29.1","1","NULL","NULL"
"119172","324538","NULL","1","1077","NULL","NULL","34.1","1","NULL","NULL"
"119173","324540","NULL","1","1077","NULL","NULL","20.9","1","NULL","NULL"
"119174","324546","NULL","1","1077","NULL","NULL","25.6","1","NULL","NULL"
"119175","324548","NULL","1","1077","NULL","NULL","23.6","1","NULL","NULL"
"119176","324554","NULL","1","1077","NULL","NULL","22.5","1","NULL","NULL"
"119177","324556","NULL","1","1077","NULL","NULL","34.3","1","NULL","NULL"
"119178","324562","NULL","1","1077","NULL","NULL","33.6","1","NULL","NULL"
"119179","324563","NULL","1","1077","NULL","NULL","69.5","1","NULL","NULL"
"119180","324568","NULL","1","1077","NULL","NULL","32","1","NULL","NULL"
"119181","324570","NULL","1","1077","NULL","NULL","45.8","1","NULL","NULL"
"119182","324576","NULL","1","1077","NULL","NULL","37.3","1","NULL","NULL"
"119183","324578","NULL","1","1077","NULL","NULL","36.2","1","NULL","NULL"
"119184","324583","NULL","1","1077","NULL","NULL","58.2","1","NULL","NULL"
"119185","324585","NULL","1","1077","NULL","NULL","57.1","1","NULL","NULL"
"119186","324591","NULL","1","1077","NULL","NULL","56.3","1","NULL","NULL"
"119187","324593","NULL","1","1077","NULL","NULL","47.6","1","NULL","NULL"
"119188","324599","NULL","1","1077","NULL","NULL","45.6","1","NULL","NULL"
"119189","324601","NULL","1","1077","NULL","NULL","43.3","1","NULL","NULL"
"119190","324607","NULL","1","1077","NULL","NULL","58.1","1","NULL","NULL"
"119191","324608","NULL","1","1077","NULL","NULL","44.9","1","NULL","NULL"
"119192","324614","NULL","1","1077","NULL","NULL","40.8","1","NULL","NULL"
"119193","324616","NULL","1","1077","NULL","NULL","69","1","NULL","NULL"
"119194","324622","NULL","1","1077","NULL","NULL","54.5","1","NULL","NULL"
"119195","324624","NULL","1","1077","NULL","NULL","48.4","1","NULL","NULL"
"119196","324630","NULL","1","1077","NULL","NULL","46.3","1","NULL","NULL"
"119197","324632","NULL","1","1077","NULL","NULL","41.7","1","NULL","NULL"
"119198","324638","NULL","1","1077","NULL","NULL","51.1","1","NULL","NULL"
"119199","324640","NULL","1","1077","NULL","NULL","54.4","1","NULL","NULL"
"119200","324646","NULL","1","1077","NULL","NULL","29.4","1","NULL","NULL"
"119201","324648","NULL","1","1077","NULL","NULL","36.5","1","NULL","NULL"
"119202","324653","1","1","1077","NULL","NULL","40.4","36","NULL","2016"
"119203","324734","NULL","1","1000","NULL","NULL","258","1","NULL","NULL"
"119204","324734","NULL","2","1001","NULL","NULL","32","1","NULL","NULL"
"119205","324855","NULL","2","1001","NULL","NULL","32","1","NULL","NULL"
"119206","324855","NULL","1","1000","NULL","NULL","258","1","NULL","NULL"
"119207","324860","1","2","1001","NULL","NULL","32","1","NULL","2013"
"119208","324860","2","1","1000","NULL","NULL","258","1","NULL","2013"
"119209","324862","NULL","1","1001","NULL","NULL","7.8","1","NULL","NULL"
"119210","324864","NULL","1","1001","NULL","NULL","7.2","1","NULL","NULL"
"119211","324872","NULL","1","1001","NULL","NULL","7.4","1","NULL","NULL"
"119212","324874","NULL","1","1001","NULL","NULL","7.5","1","NULL","NULL"
"119213","324885","NULL","1","1001","NULL","NULL","7.3","1","NULL","NULL"
"119214","324887","NULL","1","1001","NULL","NULL","7.2","1","NULL","NULL"
"119215","324894","NULL","1","1001","NULL","NULL","6.7","1","NULL","NULL"
"119216","324896","NULL","1","1000","NULL","NULL","100","1","NULL","NULL"
"119217","324897","NULL","1","1001","NULL","NULL","7.2","1","NULL","NULL"
"119218","324914","NULL","1","1001","NULL","NULL","7.8","1","NULL","NULL"
"119219","324922","NULL","1","1001","NULL","NULL","7.3","1","NULL","NULL"
"119220","324927","NULL","1","1001","NULL","NULL","7.6","1","NULL","NULL"
"119221","324941","NULL","1","1001","NULL","NULL","7.5","1","NULL","NULL"
"119222","324942","NULL","1","1001","NULL","NULL","7.5","1","NULL","NULL"
"119223","324961","NULL","1","1001","NULL","NULL","7.4","1","NULL","NULL"
"119224","324962","NULL","1","1001","NULL","NULL","8","1","NULL","NULL"
"119225","324971","NULL","1","1001","NULL","NULL","7.6","1","NULL","NULL"
"119226","324974","NULL","1","1001","NULL","NULL","7.7","1","NULL","NULL"
"119227","324991","NULL","1","1001","NULL","NULL","7.3","1","NULL","NULL"
"119228","324994","NULL","1","1001","NULL","NULL","7.2","1","NULL","NULL"
"119229","325010","NULL","1","1001","NULL","NULL","8.3","1","NULL","NULL"
"119230","325011","NULL","1","1001","NULL","NULL","7.7","1","NULL","NULL"
"119231","325021","NULL","1","1001","NULL","NULL","8.3","1","NULL","NULL"
"119232","325023","NULL","1","1001","NULL","NULL","8.9","1","NULL","NULL"
"119233","325036","1","1","1001","NULL","NULL","7.6","23","NULL","2013"
"119234","325038","NULL","1","1050","NULL","NULL","28.8","1","NULL","NULL"
"119235","325040","NULL","1","1050","NULL","NULL","19.6","1","NULL","NULL"
"119236","325047","NULL","1","1050","NULL","NULL","17.7","1","NULL","NULL"
"119237","325050","NULL","1","1050","NULL","NULL","20.9","1","NULL","NULL"
"119238","325062","NULL","1","1050","NULL","NULL","21.4","1","NULL","NULL"
"119239","325065","NULL","1","1050","NULL","NULL","18.6","1","NULL","NULL"
"119240","325079","NULL","1","1050","NULL","NULL","21.7","1","NULL","NULL"
"119241","325097","NULL","1","1050","NULL","NULL","21","1","NULL","NULL"
"119242","325098","NULL","1","1050","NULL","NULL","21.7","1","NULL","NULL"
"119243","325103","NULL","1","1050","NULL","NULL","20.5","1","NULL","NULL"
"119244","325109","NULL","1","1050","NULL","NULL","18.2","1","NULL","NULL"
"119245","325110","NULL","1","1050","NULL","NULL","18.5","1","NULL","NULL"
"119246","325120","NULL","1","1050","NULL","NULL","21.2","1","NULL","NULL"
"119247","325123","NULL","1","1050","NULL","NULL","18.8","1","NULL","NULL"
"119248","325134","NULL","1","1050","NULL","NULL","19.2","1","NULL","NULL"
"119249","325135","NULL","1","1050","NULL","NULL","19.4","1","NULL","NULL"
"119250","325140","NULL","1","1050","NULL","NULL","21.9","1","NULL","NULL"
"119251","325142","NULL","1","1050","NULL","NULL","21.2","1","NULL","NULL"
"119252","325149","NULL","1","1050","NULL","NULL","21.6","1","NULL","NULL"
"119253","325165","NULL","1","1050","NULL","NULL","21","1","NULL","NULL"
"119254","325166","NULL","1","1050","NULL","NULL","20.8","1","NULL","NULL"
"119255","325171","NULL","1","1050","NULL","NULL","16.6","1","NULL","NULL"
"119256","325187","NULL","1","1050","NULL","NULL","24.1","1","NULL","NULL"
"119257","325198","1","1","1050","NULL","NULL","20.6","23","NULL","2011"
"119258","325200","NULL","1","1000","NULL","NULL","260","1","NULL","NULL"
"119259","325204","NULL","1","1000","NULL","NULL","263","1","NULL","NULL"
"119260","325205","NULL","1","1000","NULL","NULL","266","1","NULL","NULL"
"119261","325209","NULL","1","1000","NULL","NULL","255","1","NULL","NULL"
"119262","325210","NULL","1","1000","NULL","NULL","261","1","NULL","NULL"
"119263","325220","NULL","1","1000","NULL","NULL","222","1","NULL","NULL"
"119264","325225","NULL","1","1000","NULL","NULL","260","1","NULL","NULL"
"119265","325226","NULL","1","1000","NULL","NULL","261","1","NULL","NULL"
"119266","325237","NULL","1","1000","NULL","NULL","261","1","NULL","NULL"
"119267","325238","NULL","1","1000","NULL","NULL","262","1","NULL","NULL"
"119268","325249","NULL","1","1000","NULL","NULL","263","1","NULL","NULL"
"119269","325253","NULL","1","1000","NULL","NULL","220","1","NULL","NULL"
"119270","325254","NULL","1","1000","NULL","NULL","259","1","NULL","NULL"
"119271","325264","NULL","1","1000","NULL","NULL","270","1","NULL","NULL"
"119272","325265","NULL","1","1000","NULL","NULL","268","1","NULL","NULL"
"119273","325277","NULL","1","1000","NULL","NULL","262","1","NULL","NULL"
"119274","325278","NULL","1","1000","NULL","NULL","261","1","NULL","NULL"
"119275","325287","1","1","1000","NULL","NULL","257","17","NULL","2015"
"119276","325415","NULL","1","1000","NULL","slices with skin","154","14","NULL","NULL"
"119277","325415","NULL","1","1028","NULL","small (2-1/2"" dia)","147","14","NULL","NULL"
"119278","325415","NULL","1","1028","NULL","medium (2-2/3"" dia)","161","9","NULL","NULL"
"119279","325415","NULL","1","1028","NULL","large (2-3/4"" dia)","173","9","NULL","NULL"
"119280","325415","NULL","1","1028","NULL","extra large (3"" dia)","225","8","NULL","NULL"
"119281","325415","NULL","1","1049","NULL","NLEA ","147","1","NULL","NULL"
"119282","325430","1","1","1000","NULL","slices with skin","154","14","NULL","2001"
"119283","325430","2","1","1028","NULL","small (2-1/2"" dia)","147","14","NULL","2001"
"119284","325430","3","1","1028","NULL","medium (2-2/3"" dia)","161","9","NULL","2001"
"119285","325430","4","1","1028","NULL","large (2-3/4"" dia)","173","9","NULL","2001"
"119286","325430","5","1","1028","NULL","extra large (3"" dia)","225","8","NULL","2001"
"119287","325430","6","1","1049","NULL","NLEA ","147","1","NULL","2001"
"119288","325432","NULL","1","1000","NULL","NULL","134","1","NULL","NULL"
"119289","325435","NULL","1","1000","NULL","NULL","125","1","NULL","NULL"
"119290","325440","NULL","1","1000","NULL","NULL","126","1","NULL","NULL"
"119291","325450","NULL","1","1000","NULL","NULL","124","1","NULL","NULL"
"119292","325454","NULL","1","1000","NULL","NULL","133","1","NULL","NULL"
"119293","325461","NULL","1","1000","NULL","NULL","129","1","NULL","NULL"
"119294","325463","NULL","1","1000","NULL","NULL","124","1","NULL","NULL"
"119295","325480","NULL","1","1000","NULL","NULL","135","1","NULL","NULL"
"119296","325484","NULL","1","1000","NULL","NULL","119","1","NULL","NULL"
"119297","325503","NULL","1","1000","NULL","NULL","130","1","NULL","NULL"
"119298","325507","NULL","1","1000","NULL","NULL","121","1","NULL","NULL"
"119299","325524","1","1","1000","NULL","NULL","127","11","NULL","2015"
"119300","325526","NULL","1","1033","NULL","medium","88","1","NULL","NULL"
"119301","325528","NULL","1","1033","NULL","medium","55","1","NULL","NULL"
"119302","325534","NULL","1","1033","NULL","medium","82.4","1","NULL","NULL"
"119303","325536","NULL","1","1033","NULL","medium","60.4","1","NULL","NULL"
"119304","325542","NULL","1","1033","NULL","medium","83","1","NULL","NULL"
"119305","325544","NULL","1","1033","NULL","medium","97.6","1","NULL","NULL"
"119306","325550","NULL","1","1033","NULL","medium","99.2","1","NULL","NULL"
"119307","325552","NULL","1","1033","NULL","medium","93.1","1","NULL","NULL"
"119308","325560","NULL","1","1033","NULL","medium","103","1","NULL","NULL"
"119309","325562","NULL","1","1033","NULL","medium","69.1","1","NULL","NULL"
"119310","325573","NULL","1","1033","NULL","medium","93.5","1","NULL","NULL"
"119311","325575","NULL","1","1033","NULL","medium","86.6","1","NULL","NULL"
"119312","325581","NULL","1","1033","NULL","medium","92.5","1","NULL","NULL"
